__time,/joint_states/fanuc_m20ia_35m_joint1/position,/joint_states/fanuc_m20ia_35m_joint1/velocity,/joint_states/fanuc_m20ia_35m_joint2/position,/joint_states/fanuc_m20ia_35m_joint2/velocity,/joint_states/fanuc_m20ia_35m_joint3/position,/joint_states/fanuc_m20ia_35m_joint3/velocity,/joint_states/fanuc_m20ia_35m_joint4/position,/joint_states/fanuc_m20ia_35m_joint4/velocity,/joint_states/fanuc_m20ia_35m_joint5/position,/joint_states/fanuc_m20ia_35m_joint5/velocity,/joint_states/fanuc_m20ia_35m_joint6/position,/joint_states/fanuc_m20ia_35m_joint6/velocity,/joint_states/header/stamp,/joint_states/joint_world_to_slider/position,/joint_states/joint_world_to_slider/velocity
1707309215.665315,0.001441194,-0.043990444,-0.000765323,-0.059677065,0.000158194,0.185462085,-0.002463635,-3.850568185,-0.005801050,-0.960612775,0.016638904,3.635393777,8.291000000,-0.001308457,0.011197003
1707309215.681184,0.001347694,-0.093499626,-0.000780638,-0.015315650,0.000221366,0.063171949,-0.004691185,-2.227549937,-0.006378963,-0.577913131,0.018788013,2.149108787,8.292000000,-0.001284459,0.023997652
1707309215.683588,0.001027946,-0.180475991,-0.000667051,0.078097074,-0.000053331,-0.196088296,-0.004377920,0.957788838,-0.006315201,0.214116343,0.018629396,-0.836078261,8.294000000,-0.001200996,0.047345340
1707309215.694108,0.000566614,-0.245210342,-0.000470461,0.096270757,-0.000537413,-0.231254570,0.002708199,4.441761943,-0.005447821,0.441426029,0.011957550,-4.214757870,8.296000000,-0.001077258,0.066271413
1707309215.699565,0.000302523,-0.264090991,-0.000398186,0.072274973,-0.000701865,-0.164451680,0.006749123,4.040924776,-0.005102478,0.345342932,0.008139164,-3.818385891,8.297000000,-0.001003927,0.073331308
1707309215.701061,0.000028517,-0.274005758,-0.000367031,0.031154449,-0.000748560,-0.046695378,0.010468378,3.719254791,-0.004984710,0.117768794,0.004592152,-3.547012340,8.298000000,-0.000925255,0.078671687
1707309215.702208,-0.000245269,-0.273786402,-0.000381825,-0.014793546,-0.000663398,0.085162697,0.013886942,3.418564315,-0.005135594,-0.150884404,0.001240966,-3.351186124,8.299000000,-0.000843144,0.082111175
1707309215.703686,-0.000508340,-0.263070445,-0.000433766,-0.051941253,-0.000473345,0.190052561,0.016928205,3.041262701,-0.005494364,-0.358770283,-0.001888896,-3.129862230,8.300000000,-0.000759584,0.083559902
1707309215.709879,-0.000771891,-0.263551555,-0.000500654,-0.066888031,-0.000250117,0.223227859,0.018285542,1.357336704,-0.005847289,-0.352924953,-0.003186942,-1.298045959,8.301000000,-0.000674859,0.084725186
1707309215.717565,-0.001023600,-0.251708785,-0.000559442,-0.058787872,-0.000063132,0.186985357,0.017866137,-0.419404935,-0.006030053,-0.182763692,-0.002627114,0.559828843,8.302000000,-0.000591148,0.083710777
1707309215.718259,-0.001252056,-0.228455497,-0.000590775,-0.031332721,0.000029373,0.092504679,0.015586643,-2.279493926,-0.005905985,0.124067691,-0.000187039,2.440074970,8.303000000,-0.000510511,0.080637045
1707309215.723770,-0.001437569,-0.185513197,-0.000586236,0.004538998,0.000004148,-0.025224950,0.011951145,-3.635498227,-0.005443545,0.462440462,0.003412856,3.599894044,8.304000000,-0.000435545,0.074965945
1707309215.727119,-0.001560025,-0.122456222,-0.000549833,0.036402293,-0.000124002,-0.128150263,0.007684010,-4.267135014,-0.004709727,0.733818161,0.007195449,3.782593017,8.305000000,-0.000368677,0.066868173
1707309215.735926,-0.001615755,-0.055729932,-0.000494695,0.055138003,-0.000315603,-0.191600175,0.002849384,-4.834625353,-0.003805118,0.904608884,0.011076370,3.880921657,8.306000000,-0.000310756,0.057920753
1707309215.741688,-0.001604088,0.011666988,-0.000440505,0.054190368,-0.000511434,-0.195830993,-0.002457221,-5.306604941,-0.002877226,0.927891256,0.014957796,3.881426125,8.307000000,-0.000262122,0.048633900
1707309215.758887,-0.001201263,0.191743164,-0.000462831,-0.043745034,-0.000500388,0.119972024,-0.006737544,0.523951155,-0.001504065,0.184479710,0.012403706,-3.199824425,8.310000000,-0.000168558,0.022994149
1707309215.763016,-0.000959826,0.241436619,-0.000530302,-0.067470968,-0.000301945,0.198442673,-0.004337682,2.399862509,-0.001495191,0.008873951,0.006973525,-5.430181643,8.311000000,-0.000152574,0.015984003
1707309215.768539,-0.000684316,0.275510397,-0.000600171,-0.069868823,-0.000090698,0.211247235,-0.000581401,3.756280366,-0.001481085,0.014106179,-0.000006475,-6.980000001,8.312000000,-0.000141747,0.010827314
1707309215.775487,-0.000404083,0.280232619,-0.000648430,-0.048258349,0.000057338,0.148036124,0.003347527,3.928928619,-0.001229677,0.251407822,-0.006986475,-6.980000001,8.313000000,-0.000133009,0.008738249
1707309215.779628,-0.000121335,0.282748534,-0.000656292,-0.007862786,0.000072650,0.015311743,0.005325083,1.977555486,-0.000567817,0.661859389,-0.011886391,-4.899916014,8.314000000,-0.000125403,0.007605953
1707309215.782245,0.000153951,0.275285894,-0.000622359,0.033933783,-0.000048757,-0.121407122,0.005358571,0.033488279,0.000521651,1.089468364,-0.014661773,-2.775382188,8.315000000,-0.000117278,0.008124674
1707309215.786370,0.000415269,0.261317336,-0.000570841,0.051517813,-0.000227301,-0.178543331,0.003593099,-1.765471987,0.001656006,1.134354754,-0.015471244,-0.809470544,8.316000000,-0.000107249,0.010029436
1707309215.793565,0.000651431,0.236162162,-0.000520217,0.050623544,-0.000406774,-0.179472791,0.000133593,-3.459506437,0.002703146,1.047140291,-0.014360591,1.110652446,8.317000000,-0.000093576,0.013672660
1707309215.793687,0.000851660,0.200229292,-0.000490063,0.030154397,-0.000523959,-0.117185343,-0.004327807,-4.461400165,0.003513139,0.809992744,-0.011958175,2.402416332,8.318000000,-0.000074657,0.018919399
1707309215.797865,0.001006632,0.154972064,-0.000495399,-0.005335790,-0.000522539,0.001420036,-0.008022467,-3.694659855,0.003951877,0.438738334,-0.009966033,1.992142090,8.319000000,-0.000049168,0.025489063
1707309215.803519,0.001111155,0.104523009,-0.000536031,-0.040631864,-0.000402716,0.119823053,-0.010954162,-2.931694793,0.004025109,0.073231488,-0.008347201,1.618831832,8.320000000,-0.000016311,0.032856429
1707309215.819331,0.001162763,0.051607976,-0.000599561,-0.063530635,-0.000201677,0.201039132,-0.013184313,-2.230150880,0.003827976,-0.197132650,-0.007028422,1.318779549,8.321000000,0.000024276,0.040587219
1707309215.825306,0.000689855,-0.179155196,-0.000604421,0.076077780,0.000039089,-0.161444284,-0.016998876,0.037708309,0.003645822,0.326862054,-0.002346105,0.775092707,8.326000000,0.000330265,0.072361778
1707309215.828223,0.000478969,-0.210886495,-0.000506545,0.097875927,-0.000177897,-0.216985878,-0.016490811,0.508064812,0.004025605,0.379782586,-0.001768078,0.578026929,8.327000000,0.000406010,0.075744956
1707309215.833885,0.000242886,-0.236082856,-0.000409570,0.096975785,-0.000382777,-0.204880521,-0.015409967,1.080844436,0.004287222,0.261616498,-0.001512084,0.255993926,8.328000000,0.000483769,0.077759248
1707309215.836789,-0.000010949,-0.253835019,-0.000334926,0.074643952,-0.000511825,-0.129048061,-0.013665684,1.744282787,0.004268932,-0.018289041,-0.001696371,-0.184286792,8.329000000,0.000562017,0.078247579
1707309215.840210,-0.000273817,-0.262868001,-0.000296261,0.038664759,-0.000524829,-0.013003956,-0.011199510,2.466173425,0.003865440,-0.403492391,-0.002419911,-0.723539599,8.330000000,0.000639049,0.077031625
1707309215.844428,-0.000535897,-0.262080427,-0.000295225,0.001035622,-0.000417830,0.106998756,-0.008010110,3.189400146,0.003059956,-0.805484496,-0.003737479,-1.317567812,8.331000000,0.000713013,0.073964302
1707309215.850499,-0.000786600,-0.250702606,-0.000321113,-0.025888051,-0.000224120,0.193710915,-0.004154744,3.855366637,0.001927040,-1.132915755,-0.005655590,-1.918111146,8.332000000,0.000781969,0.068956165
1707309215.856703,-0.001015138,-0.228537471,-0.000354315,-0.033202045,-0.000003865,0.220254485,0.000266921,4.421664368,0.000607638,-1.319402262,-0.008142512,-2.486922222,8.333000000,0.000843979,0.062009660
1707309215.864383,-0.001209436,-0.194298900,-0.000368446,-0.014130749,0.000148616,0.152480605,0.002882745,2.615824278,-0.000669690,-1.277328077,-0.008909557,-0.767044810,8.334000000,0.000897080,0.053101634
1707309215.874077,-0.001364746,-0.155309744,-0.000336581,0.031865125,0.000144913,-0.003702066,0.003525227,0.642482557,-0.001498266,-0.828575366,-0.007767767,1.141789524,8.335000000,0.000940060,0.042979888
1707309215.879748,-0.001474594,-0.109847311,-0.000259452,0.077128843,-0.000013265,-0.158178732,0.002209186,-1.316041477,-0.001885478,-0.387211787,-0.004760723,3.007044674,8.336000000,0.000971765,0.031704946
1707309215.886777,-0.001535843,-0.061249206,-0.000153719,0.105733486,-0.000276200,-0.262934444,-0.000978362,-3.187547980,-0.001955813,-0.070335012,0.000013799,4.774521670,8.337000000,0.000991555,0.019789356
1707309215.886889,-0.001471869,0.066361857,0.000017310,0.069567082,-0.000686682,-0.157704217,-0.003031555,-0.064137070,-0.002307082,-0.287345135,0.004250787,0.935385432,8.339000000,0.000991803,-0.006662229
1707309215.888934,-0.001340596,0.131272968,0.000038484,0.021174345,-0.000700070,-0.013387263,-0.001114421,1.917133956,-0.002935884,-0.628801688,0.002790010,-1.460776620,8.340000000,0.000972170,-0.019632722
1707309215.889272,-0.001149858,0.190738528,0.000009709,-0.028775324,-0.000564750,0.135319485,0.002778686,3.893107148,-0.003913335,-0.977451810,-0.001034541,-3.824551421,8.341000000,0.000940483,-0.031687384
1707309215.892594,-0.000925146,0.224711448,-0.000048875,-0.058583667,-0.000359651,0.205099478,0.005168455,2.389768505,-0.004996669,-1.083333869,-0.003395283,-2.360741766,8.342000000,0.000899404,-0.041079173
1707309215.894648,-0.000408771,0.266913308,-0.000170178,-0.054155182,0.000001928,0.151150220,0.004664437,-1.159638916,-0.006808445,-0.791839024,-0.002692399,1.294458778,8.344000000,0.000794967,-0.055452983
1707309215.903051,-0.000133096,0.275674705,-0.000195806,-0.025628754,0.000047467,0.045538467,0.001629632,-3.034804740,-0.007252141,-0.443695473,0.000592228,3.284626329,8.345000000,0.000734693,-0.060274214
1707309215.907684,0.000158267,0.291362435,-0.000190189,0.005617034,-0.000017031,-0.064498236,-0.002379832,-4.009464312,-0.007364228,-0.112087431,0.004742299,4.150071723,8.346000000,0.000670100,-0.064592839
1707309215.909268,0.000751218,0.294049761,-0.000132231,0.032521340,-0.000286766,-0.145418547,-0.005237398,-0.550744827,-0.007083808,0.195210671,0.007524557,0.476351162,8.348000000,0.000535652,-0.067367698
1707309215.910633,0.001275912,0.247925621,-0.000103008,0.004504238,-0.000467813,-0.059647881,-0.000855710,3.121847254,-0.006756590,0.124655923,0.003054081,-3.134328522,8.350000000,0.000408661,-0.061523432
1707309215.922967,0.001625891,0.141041302,-0.000163517,-0.038844634,-0.000391854,0.055467033,0.007474556,3.325387806,-0.006691462,0.057351443,-0.004532227,-2.688618111,8.352000000,0.000305949,-0.046933723
1707309215.924288,0.001694296,0.068404361,-0.000213612,-0.050094556,-0.000318668,0.073186398,0.009106367,1.631811070,-0.006539507,0.151954688,-0.004975351,-0.443123229,8.353000000,0.000268824,-0.037125013
1707309215.925049,0.001688284,-0.006011413,-0.000267111,-0.053499638,-0.000250729,0.067939192,0.009029489,-0.076878499,-0.006236346,0.303161058,-0.003152777,1.822573807,8.354000000,0.000241963,-0.026861210
1707309215.925314,0.001478409,-0.130121365,-0.000359628,-0.043031573,-0.000198576,0.011197270,0.004746767,-2.474363293,-0.005058124,0.672285937,0.005923070,4.972180425,8.356000000,0.000216976,-0.008390171
1707309215.929135,0.001305875,-0.172534142,-0.000394878,-0.035250069,-0.000219840,-0.021264580,0.001772591,-2.974176094,-0.004223126,0.834997834,0.011518428,5.595357910,8.357000000,0.000215781,-0.001194662
1707309215.930412,0.001097033,-0.208841984,-0.000423916,-0.029037933,-0.000268157,-0.048316963,-0.001691564,-3.464154397,-0.003243556,0.979570527,0.017693037,6.174609689,8.358000000,0.000220764,0.004982364
1707309215.932055,0.000857004,-0.240029660,-0.000455168,-0.031252285,-0.000303435,-0.035278043,-0.003325435,-1.633871030,-0.002227500,1.016055577,0.022099727,4.406689172,8.359000000,0.000230876,0.010112846
1707309215.934689,0.000594845,-0.262158188,-0.000491597,-0.036429253,-0.000316181,-0.012745498,-0.003129711,0.195723952,-0.001203566,1.023934776,0.024696388,2.596660941,8.360000000,0.000244626,0.013749338
1707309215.936235,0.000320542,-0.274303045,-0.000533832,-0.042234451,-0.000303911,0.012269725,-0.001112297,2.017413316,-0.000183578,1.019987661,0.025443022,0.746634444,8.361000000,0.000260351,0.015725492
1707309215.938870,0.000044508,-0.276034109,-0.000579974,-0.046142475,-0.000271765,0.032146251,0.002702061,3.814358877,0.000839432,1.023010233,0.024314807,-1.128214809,8.362000000,0.000276302,0.015950337
1707309215.944748,-0.000216582,-0.261090006,-0.000633578,-0.053603575,-0.000216055,0.055709786,0.006054845,3.352783752,0.001662781,0.823348630,0.023434504,-0.880303034,8.363000000,0.000290207,0.013905075
1707309215.949320,-0.000452741,-0.236159684,-0.000688326,-0.054747960,-0.000154976,0.061078988,0.008918714,2.863868725,0.002325334,0.662553382,0.022773338,-0.661166421,8.364000000,0.000300396,0.010188833
1707309215.953877,-0.000654867,-0.202125920,-0.000737359,-0.049033269,-0.000108360,0.046615706,0.011264076,2.345362381,0.002870875,0.545540894,0.022310291,-0.463047069,8.365000000,0.000305353,0.004957239
1707309215.958057,-0.000815226,-0.160359102,-0.000775335,-0.037976530,-0.000091496,0.016864040,0.013068722,1.804645702,0.003332966,0.462090880,0.022024991,-0.285299884,8.366000000,0.000303807,-0.001545912
1707309215.961924,-0.000927831,-0.112604084,-0.000800060,-0.024724349,-0.000110235,-0.018739177,0.014325411,1.256689030,0.003722911,0.389944787,0.021891908,-0.133082287,8.367000000,0.000294781,-0.009026295
1707309215.963430,-0.000988715,-0.060883994,-0.000813016,-0.012955978,-0.000159407,-0.049171660,0.015044271,0.718860238,0.004025849,0.302937679,0.021879090,-0.012818036,8.368000000,0.000277646,-0.017134569
1707309215.964268,-0.000995959,-0.007244154,-0.000818888,-0.005872376,-0.000224242,-0.064834724,0.015255530,0.211258960,0.004204084,0.178234981,0.021944388,0.065297463,8.369000000,0.000252140,-0.025506501
1707309215.965797,-0.000949945,0.046013921,-0.000824023,-0.005135380,-0.000285029,-0.060786964,0.014995762,-0.259767775,0.004208945,0.004861258,0.022052644,0.108256186,8.370000000,0.000218389,-0.033750033
1707309215.967381,-0.000852958,0.096987297,-0.000834370,-0.010346652,-0.000323357,-0.038328632,0.014295865,-0.699897201,0.003996263,-0.212681703,0.022184805,0.132161270,8.371000000,0.000176861,-0.041528434
1707309215.969232,-0.000709044,0.143913491,-0.000853624,-0.019254314,-0.000327654,-0.004296085,0.013176157,-1.119708497,0.003539390,-0.456873238,0.022342083,0.157277353,8.372000000,0.000128335,-0.048526410
1707309215.974457,-0.000523789,0.185255125,-0.000881975,-0.028350994,-0.000296972,0.030681754,0.011640559,-1.535597754,0.002838847,-0.700543213,0.022550671,0.208588435,8.373000000,0.000073868,-0.054466816
1707309215.976477,-0.000304099,0.219690025,-0.000916087,-0.034111656,-0.000241036,0.055935886,0.009676687,-1.963871782,0.001922335,-0.916511853,0.022860384,0.309712620,8.374000000,0.000014758,-0.059110104
1707309215.982517,-0.000057999,0.246099917,-0.000950061,-0.033973517,-0.000177331,0.063704788,0.007260522,-2.416164983,0.000837440,-1.084895317,0.023338674,0.478290311,8.375000000,-0.000047496,-0.062254111
1707309215.983181,0.000205559,0.263557694,-0.000977237,-0.027176900,-0.000125664,0.051667115,0.004364987,-2.895535249,-0.000361921,-1.199360627,0.024060854,0.722179760,8.376000000,-0.000111230,-0.063734081
1707309215.984039,0.000472592,0.267032943,-0.000980707,-0.003469792,-0.000143079,-0.017415157,0.000901507,-3.463479901,-0.001338606,-0.976684947,0.025234720,1.173866124,8.377000000,-0.000174309,-0.063078257
1707309215.986342,0.000732706,0.260114102,-0.000962272,0.018435512,-0.000223878,-0.080798454,-0.003116054,-4.017561208,-0.002100849,-0.762242533,0.026900406,1.665685720,8.378000000,-0.000234846,-0.060537640
1707309215.987963,0.000973303,0.240597576,-0.000934352,0.027919248,-0.000316430,-0.092552633,-0.005350705,-2.234650344,-0.002773241,-0.672392455,0.026791339,-0.109066358,8.379000000,-0.000290782,-0.055935468
1707309215.989321,0.001184380,0.211077103,-0.000906530,0.027821994,-0.000391797,-0.075366683,-0.005765487,-0.414782129,-0.003421272,-0.648031059,0.024922327,-1.869012430,8.380000000,-0.000340332,-0.049550333
1707309215.990971,0.001357117,0.172736702,-0.000886669,0.019861216,-0.000426329,-0.034532610,-0.004335481,1.430005400,-0.004097838,-0.676565798,0.021314588,-3.607738896,8.381000000,-0.000381935,-0.041602560
1707309215.992273,0.001484315,0.127197766,-0.000878448,0.008221101,-0.000409039,0.017290847,-0.001051933,3.283548141,-0.004825663,-0.727825534,0.015996183,-5.318405462,8.382000000,-0.000414321,-0.032386183
1707309215.997252,0.001560623,0.076308025,-0.000880258,-0.001809958,-0.000344908,0.064130365,0.004062963,5.114896504,-0.005589328,-0.763664868,0.009016183,-6.980000000,8.383000000,-0.000436563,-0.022242009
1707309215.998782,0.001559332,-0.026372288,-0.000876287,0.005385119,-0.000232676,0.046913011,0.012770243,4.091110524,-0.006821152,-0.550350063,-0.002912697,-5.616721541,8.385000000,-0.000449595,-0.001237943
1707309216.000365,0.001459690,-0.099642010,-0.000856891,0.019396576,-0.000230882,0.001793959,0.015070927,2.300683840,-0.007129418,-0.308265882,-0.006197660,-3.284963495,8.386000000,-0.000438646,0.010949156
1707309216.001124,0.001290991,-0.168698386,-0.000823610,0.033280786,-0.000274148,-0.043266219,0.015591981,0.521054047,-0.007196980,-0.067562578,-0.007182065,-0.984405059,8.387000000,-0.000416194,0.022451846
1707309216.001768,0.001059572,-0.231418770,-0.000781179,0.042430997,-0.000348614,-0.074465435,0.014373171,-1.218809314,-0.007061837,0.135143965,-0.005939677,1.242388064,8.388000000,-0.000383332,0.032861802
1707309216.003701,0.000773586,-0.285986922,-0.000737470,0.043709205,-0.000431110,-0.082496468,0.011458821,-2.914349928,-0.006786320,0.275516031,-0.002558427,3.381250436,8.389000000,-0.000341518,0.041814650
1707309216.007002,0.000443046,-0.330539735,-0.000701139,0.036330563,-0.000496149,-0.065039106,0.006895890,-4.562931285,-0.006440168,0.346152973,0.002860523,5.418949640,8.390000000,-0.000292553,0.048964647
1707309216.009616,0.000103222,-0.339824000,-0.000681652,0.019486869,-0.000511148,-0.014999267,0.001969363,-4.926526634,-0.006157097,0.283070092,0.008590025,5.729502326,8.391000000,-0.000240415,0.052138017
1707309216.011409,-0.000233136,-0.336357994,-0.000680579,0.001073704,-0.000471896,0.039252015,-0.003315550,-5.284913717,-0.005955128,0.201969376,0.014558171,5.968145746,8.392000000,-0.000187348,0.053066607
1707309216.016138,-0.000555462,-0.322325991,-0.000698000,-0.017421304,-0.000364504,0.107392770,-0.006681835,-3.366285231,-0.005880763,0.074364710,0.018429323,3.871151531,8.393000000,-0.000135417,0.051931310
1707309216.018198,-0.000850572,-0.295109675,-0.000722924,-0.024923779,-0.000222571,0.141932889,-0.008195927,-1.514091912,-0.005858848,0.021915112,0.020200256,1.770933748,8.394000000,-0.000086883,0.048534027
1707309216.018453,-0.001106366,-0.255794114,-0.000740830,-0.017906503,-0.000090372,0.132198898,-0.007949290,0.246637504,-0.005787557,0.071291083,0.019897501,-0.302754977,8.395000000,-0.000043843,0.043040056
1707309216.020275,-0.001312315,-0.205948972,-0.000738310,0.002520063,-0.000008908,0.081463964,-0.006019106,1.930183870,-0.005572398,0.215158955,0.017540642,-2.356858902,8.396000000,-0.000008129,0.035713764
1707309216.020438,-0.001460134,-0.147818544,-0.000707223,0.031087521,-0.000003396,0.005512264,-0.002457354,3.561752023,-0.005156184,0.416214662,0.013138157,-4.402485090,8.397000000,0.000018799,0.026927835
1707309216.025269,-0.001544230,-0.084096651,-0.000647380,0.059843127,-0.000075275,-0.071879761,0.002721591,5.178944570,-0.004538245,0.617938331,0.006678517,-6.459640422,8.398000000,0.000035932,0.017133350
1707309216.027894,-0.001559508,-0.015277694,-0.000562509,0.084870353,-0.000228389,-0.153113113,0.007243373,4.521782378,-0.003705739,0.832506069,0.000416122,-6.262394654,8.399000000,0.000042550,0.006618208
1707309216.031485,-0.001514506,0.045001916,-0.000467985,0.094524319,-0.000418991,-0.190602146,0.010762723,3.519350219,-0.002750863,0.954876179,-0.005169766,-5.585888751,8.400000000,0.000039345,-0.003204972
1707309216.037376,-0.001428056,0.086450380,-0.000382182,0.085803398,-0.000595606,-0.176614912,0.012554538,1.791814840,-0.001769058,0.981804471,-0.009086507,-3.916740324,8.401000000,0.000028057,-0.011288232
1707309216.038695,-0.001304960,0.123095808,-0.000323752,0.058429528,-0.000702586,-0.106980484,0.012716456,0.161917699,-0.000895451,0.873607372,-0.011407440,-2.320933051,8.402000000,0.000009462,-0.018595057
1707309216.040983,-0.001150951,0.154008324,-0.000304121,0.019630618,-0.000705823,-0.003236965,0.011316005,-1.400450437,-0.000211592,0.683858649,-0.012171688,-0.764248232,8.403000000,-0.000015485,-0.024947031
1707309216.041056,-0.000971976,0.178975493,-0.000323897,-0.019775442,-0.000603586,0.102237377,0.008371390,-2.944615188,0.000281213,0.492805894,-0.011369613,0.802075520,8.404000000,-0.000045744,-0.030259255
1707309216.051314,-0.000769859,0.202116729,-0.000383684,-0.059786963,-0.000388182,0.215403230,0.003908387,-4.463003463,0.000386270,0.105056706,-0.009066051,2.303562024,8.405000000,-0.000080567,-0.034823012
1707309216.059999,-0.000094372,0.227404007,-0.000567558,-0.032944984,0.000265072,0.135801768,-0.012785555,-5.114384234,0.000214663,0.147504454,0.001424651,3.156382283,8.408000000,-0.000200100,-0.040878533
1707309216.063735,0.000150913,0.245285082,-0.000555808,0.011750083,0.000275655,0.010583027,-0.016293162,-3.507607304,0.000576103,0.361440071,0.002728028,1.303377746,8.409000000,-0.000242196,-0.042096403
1707309216.065718,0.000406299,0.255386106,-0.000501966,0.053841842,0.000170393,-0.105261355,-0.018192251,-1.899089410,0.001077748,0.501644309,0.002204635,-0.523392860,8.410000000,-0.000283978,-0.041782325
1707309216.068809,0.000661451,0.255152038,-0.000417237,0.084728984,-0.000017341,-0.187734332,-0.018440096,-0.247844881,0.001644752,0.567004247,-0.000127798,-2.332433238,8.411000000,-0.000323640,-0.039661806
1707309216.077979,0.000892212,0.230760591,-0.000320000,0.097237189,-0.000234789,-0.217448133,-0.017633738,0.806358238,0.002180605,0.535853046,-0.003399445,-3.271646819,8.412000000,-0.000358262,-0.034622233
1707309216.085516,0.001207887,0.130716472,-0.000172514,0.059444903,-0.000510652,-0.092011457,-0.014163484,2.074256247,0.002643168,0.084285793,-0.010687849,-3.779728580,8.414000000,-0.000403157,-0.017923534
1707309216.088391,0.001278571,0.070684563,-0.000151522,0.020992399,-0.000481430,0.029221830,-0.011367655,2.795828460,0.002366190,-0.276977744,-0.014747002,-4.059153401,8.415000000,-0.000411077,-0.007920298
1707309216.090632,0.001286593,0.008022018,-0.000166361,-0.014839103,-0.000339274,0.142156019,-0.007865740,3.501914702,0.001750534,-0.615655799,-0.019059510,-4.312507971,8.416000000,-0.000408555,0.002522607
1707309216.094363,0.001232649,-0.053944239,-0.000202793,-0.036431977,-0.000127723,0.211551005,-0.003728147,4.137593669,0.000902943,-0.847590991,-0.023568612,-4.509101950,8.417000000,-0.000395677,0.012877510
1707309216.102855,0.000952885,-0.167464845,-0.000238712,0.000700670,0.000173480,0.085533454,0.003669413,2.728468985,-0.000489601,-0.471128254,-0.030478061,-2.275936720,8.419000000,-0.000341276,0.031733138
1707309216.108137,0.000738180,-0.214704982,-0.000192274,0.046437762,0.000102847,-0.070633674,0.004432411,0.762997601,-0.000451179,0.038421967,-0.030413224,0.064836433,8.420000000,-0.000301773,0.039502447
1707309216.109133,0.000484023,-0.254157123,-0.000107664,0.084610123,-0.000101787,-0.204634038,0.003278504,-1.153907097,0.000036722,0.487901039,-0.028093221,2.320003550,8.421000000,-0.000255906,0.045867444
1707309216.110623,0.000198510,-0.285512879,-0.000007181,0.100483217,-0.000373282,-0.271494525,0.000322598,-2.955905543,0.000785487,0.748765662,-0.023674272,4.418948274,8.422000000,-0.000205198,0.050707599
1707309216.112073,-0.000105787,-0.304297492,0.000070478,0.077659135,-0.000589780,-0.216498430,-0.004232709,-4.555307214,0.001309452,0.523964326,-0.017462399,6.211873447,8.423000000,-0.000151635,0.053562658
1707309216.114407,-0.000421055,-0.315268005,0.000098878,0.028399325,-0.000657904,-0.068123741,-0.007977331,-3.744621859,0.001368933,0.059481709,-0.011888232,5.574167337,8.424000000,-0.000096898,0.054737818
1707309216.114553,-0.000735502,-0.314446634,0.000071136,-0.027741329,-0.000557382,0.100522420,-0.010885346,-2.908015402,0.000906923,-0.462010377,-0.007032508,4.855723401,8.425000000,-0.000043063,0.053834744
1707309216.118695,-0.001036104,-0.300601990,-0.000002318,-0.073454529,-0.000320165,0.237216682,-0.013012707,-2.127361102,-0.000006155,-0.913077527,-0.002909646,4.122862278,8.426000000,0.000007640,0.050702970
1707309216.120265,-0.001314498,-0.278394437,-0.000085393,-0.083074634,-0.000061689,0.258475543,-0.014549718,-1.537010696,-0.000901666,-0.895511477,0.000660875,3.570521302,8.427000000,0.000053379,0.045739152
1707309216.121858,-0.001540050,-0.225551885,-0.000153240,-0.067846677,0.000146105,0.207794667,-0.014690377,-0.140658966,-0.001646686,-0.745020089,0.002511373,1.850497965,8.428000000,0.000090604,0.037225164
1707309216.123191,-0.001697029,-0.156978967,-0.000184890,-0.031650869,0.000241094,0.094988624,-0.013248830,1.441546815,-0.002106518,-0.459831977,0.002302062,-0.209311761,8.429000000,0.000117159,0.026554313
1707309216.125990,-0.001778982,-0.081953524,-0.000170494,0.014396268,0.000193653,-0.047440734,-0.010282694,2.966136100,-0.002212373,-0.105854516,0.000052645,-2.249416036,8.430000000,0.000131909,0.014750538
1707309216.128723,-0.001794663,-0.015680556,-0.000113665,0.056829602,0.000012688,-0.180965261,-0.006372308,3.910385551,-0.001965405,0.246967632,-0.003487017,-3.539662627,8.431000000,0.000135254,0.003345206
1707309216.131173,-0.001757462,0.037200984,-0.000031682,0.081982318,-0.000252027,-0.264714927,-0.002088640,4.283668150,-0.001462048,0.503357245,-0.007533621,-4.046603531,8.432000000,0.000128275,-0.006979318
1707309216.134613,-0.001670816,0.086646034,0.000048178,0.079859969,-0.000518356,-0.266329404,0.002694625,4.783265084,-0.000901229,0.560819125,-0.012182962,-4.649341006,8.433000000,0.000111486,-0.016789140
1707309216.137801,-0.001538095,0.132721410,0.000102622,0.054443971,-0.000730077,-0.211720143,0.005806517,3.111892217,-0.000414166,0.487062539,-0.015243405,-3.060443086,8.434000000,0.000085586,-0.025899542
1707309216.143368,-0.001366072,0.172022429,0.000109948,0.007326312,-0.000821369,-0.091292664,0.007360444,1.553926445,-0.000159333,0.254833574,-0.016789585,-1.546180502,8.435000000,0.000051712,-0.033874784
1707309216.145037,-0.001162075,0.203997579,0.000061059,-0.048889091,-0.000764138,0.057230851,0.007410628,0.050184524,-0.000201573,-0.042240357,-0.016837336,-0.047751132,8.436000000,0.000011134,-0.040578122
1707309216.145323,-0.000933238,0.228837100,-0.000037858,-0.098916637,-0.000576178,0.187960071,0.005948124,-1.462503746,-0.000492656,-0.291083132,-0.015344047,1.493289453,8.437000000,-0.000034836,-0.045969977
